barcode,product_name,retailer_name,suspicious_price,median_price_for_barcode,reason_for_flag
7290108357875,לחות מוגברת אפרסק וחמאת מורומורו (₪1.99 ל-),Good Pharm,9.9,9.9,Suspiciously Low Price
7290108357882,לחות מוגברת אפרסק וחמאת מורומורו (₪1.99 ל-),Super-Pharm,1.99,9.9,Suspiciously Low Price
7290108357882,לחות מוגברת אפרסק וחמאת מורומורו (₪1.99 ל-),Good Pharm,9.9,9.9,Suspiciously Low Price
7290108358070,רחצה קלאסי (₪2.84 ל-),Super-Pharm,2.84,11.67,Suspiciously Low Price
7290108358087,רחצה מאסק (₪2.84 ל-),Super-Pharm,2.84,11.67,Suspiciously Low Price
7290108358094,רחצה חמאת שיאה וקוקוי (₪2.98 ל-),Super-Pharm,2.98,10.0,Suspiciously Low Price
7290108359213,טואלט דו שכבתי 18 גלילים כפולים (₪6.36 ל-100 מטר),Super-Pharm,6.36,23.13,Suspiciously Low Price
7290108359398,למברשת חשמלית אורביטול Pro-Active צבע לבן (₪20.23 ליחידה),Super-Pharm,20.23,69.9,Suspected Unit Price (Keyword)
7290108359398,למברשת חשמלית אורביטול Pro-Active צבע לבן (₪20.23 ליחידה),Good Pharm,69.9,69.9,Suspected Unit Price (Keyword)
7290108359398,למברשת חשמלית אורביטול Pro-Active צבע לבן (₪20.23 ליחידה),Be Pharm,92.5,69.9,Suspected Unit Price (Keyword)
7290108359824,SENSITIVE קרם גוף (₪5.18 ל-),Super-Pharm,5.18,24.9,Suspiciously Low Price
7290108359831,SENSITIVE שמן גוף (₪5.58 ל-),Super-Pharm,5.58,16.74,Suspiciously Low Price
7290108359855,SENSITIVE שמפו אל דמע (₪2.79 ל-),Super-Pharm,2.79,17.9,Suspiciously Low Price
7290108359879,SENSITIVE אל סבון (₪2.52 ל-),Super-Pharm,2.52,17.9,Suspiciously Low Price
7290108450859,קידס אל סבון לילדים ספיידרמן (₪2.27 ל-),Super-Pharm,2.27,2.27,Suspiciously Low Price
7290108450866,קידס שמפו לילדים ספיידרמן (₪2.27 ל-),Super-Pharm,2.27,2.27,Suspiciously Low Price
7290108450873,קידס אל סבון לילדים פרוזן -תכלת (₪2.27 ל-),Super-Pharm,2.27,2.27,Suspiciously Low Price
7290108450880,קידס שמפו פרוזן לילדים מתיר קשרים (₪2.27 ל-),Super-Pharm,2.27,2.27,Suspiciously Low Price
7290108450897,קידס מרכך לילדים אנה ואלזה מתיר קשרים (₪2.27 ל-),Super-Pharm,2.27,2.27,Suspiciously Low Price
7290108451153,DENTAL ראשים למברשת שיניים לילדים-ספיידרמן אריזת זוג (₪10.95 ליחידה),Super-Pharm,10.95,10.95,Suspected Unit Price (Keyword)
7290108451436,לייף משחת שיניים להלבנת שיניים,Super-Pharm,8.0,8.0,Suspiciously Low Price
7290108452082,עוגיות מחיטה מלאה ללא תוספת סוכר (₪7.45 ל-),Super-Pharm,7.45,7.45,Suspiciously Low Price
7290108456370,DENTAL EASY CLEAN מברשות שיניים מארז רביעייה (₪3.73 ליחידה),Super-Pharm,3.73,3.73,Suspected Unit Price (Keyword)
7290108456622,לייף פד פראפין (₪4.58 ליחידה),Super-Pharm,4.58,4.58,Suspected Unit Price (Keyword)
7290108457476,לייף מטליות לניקוי עדשות משקפיים ומסכים (₪0.58 ליחידה),Super-Pharm,0.58,0.58,Suspected Unit Price (Keyword)
7290108457933,לייף מגבוני רענון למבוגרים 10 יחידות,Super-Pharm,4.9,4.9,Suspiciously Low Price
7290108457957,נייר למושב האסלה נשטפים באסלה,Super-Pharm,9.9,9.9,Suspiciously Low Price
7290108459760,לייף חטיפי חרובים בטעם שוקולד 6 מטריות חרובים (₪3.65 ליחידה),Super-Pharm,3.65,3.65,Suspected Unit Price (Keyword)
7290109134642,סולתם - פותחן יין מלצרים,Good Pharm,9.9,9.9,Suspiciously Low Price
7290109200385,קופסת תרופות-7 תאים שבוע,Good Pharm,7.0,7.0,Suspiciously Low Price
7290109200620,סליידר - קופסא לאחסון מברשת שיניים,Good Pharm,6.0,6.0,Suspiciously Low Price
7290109200637,סליידר - קופסא לאחסון סבון,Good Pharm,6.0,6.0,Suspiciously Low Price
7290109201894,סליידר - מסרק כיס,Good Pharm,1.5,1.5,Suspiciously Low Price
7290109206615,סליידר - מצית לגז,Good Pharm,9.9,9.9,Suspiciously Low Price
7290109207797,סליידר - מסרק לשיער גדול,Good Pharm,6.0,6.0,Suspiciously Low Price
7290109207810,סליידר - מברשת לצבע + מסרק,Good Pharm,4.0,4.0,Suspiciously Low Price
7290109207827,סליידר - מברשת צבע לשיער,Good Pharm,4.9,4.9,Suspiciously Low Price
7290109208701,סליידר - מסרק שפיץ ברזל,Good Pharm,4.9,4.9,Suspiciously Low Price
7290109209593,סליידר - מברשת לגב,Good Pharm,7.9,7.9,Suspiciously Low Price
7290109209661,סליידר - אבן לרגל,Good Pharm,6.0,6.0,Suspiciously Low Price
7290109311159,לייף לק מס 238 A,Super-Pharm,7.0,7.0,Suspiciously Low Price
7290109311470,לייף לק מס 303 A,Super-Pharm,5.0,5.0,Suspiciously Low Price
7290109314327,אינטימי מבושם במיוחד מועשר באבוקדו (₪9.16 ל-),Super-Pharm,9.16,9.16,Suspiciously Low Price
7290109314334,אינטימי עדין מועשר באלוורה (₪9.16 ל-),Super-Pharm,9.16,9.16,Suspiciously Low Price
7290109314341,אינטימי עדין לנערות מועשר בחמוציות (₪9.16 ל-),Super-Pharm,9.16,9.16,Suspiciously Low Price
7290109314358,מוס אינטימי עדין במיוחד מועשר בקמומיל (₪9.16 ל-),Super-Pharm,9.16,9.16,Suspiciously Low Price
7290109314846,בייביז רפידות הנקה לבנות (₪0.60 ליחידה),Super-Pharm,0.6,0.6,Suspected Unit Price (Keyword)
7290109314860,בייביז רפידות הנקה לבנות (₪0.56 ליחידה),Super-Pharm,0.56,0.56,Suspected Unit Price (Keyword)
7290109315041,לייף SALINE תמיסת סליין סטרילית אריזת זוג - * 2 (₪7.05 ל-),Super-Pharm,7.05,7.05,Suspiciously Low Price
7290109315058,לייף ALL IN ONE Plus תמיסה רב-תכלתית בתוספת מסיר אנזימטי מארז שלישייה (₪9.50 ל-),Super-Pharm,9.5,9.5,Suspiciously Low Price
7290109315126,נוזלי לידיים קלין דיי-מעורב-צהוב סגול ורוד (₪1.19 ל-),Super-Pharm,1.19,1.19,Suspiciously Low Price
7290109315133,נוזלי לידיים קלין דיי פרש כחול (₪1.19 ל-),Super-Pharm,1.19,1.19,Suspiciously Low Price
7290109315300,לשיער רחבה ורודה Wet brush,Super-Pharm,5.0,5.0,Suspiciously Low Price
7290109316024,לשיער מיני ורודה Wet brush,Super-Pharm,5.0,5.0,Suspiciously Low Price
7290109316802,לייף מים מינרלים טבעיים 1 ליטר,Super-Pharm,7.9,7.9,Suspiciously Low Price
7290109316819,לייף מים מינרלים טבעיים מוגזים 1 ליטר,Super-Pharm,7.9,7.9,Suspiciously Low Price
7290109317656,לייף טישו פוקט שישייה לבנדר,Super-Pharm,7.0,7.0,Suspiciously Low Price
7290109317663,לייף טישו פוקט שישייה מנטול מלבן,Super-Pharm,7.0,7.0,Suspiciously Low Price
7290109317694,לייף טישו קופסא אולטרא סופט 120 יח צבעUV,Super-Pharm,8.9,8.9,Suspiciously Low Price
7290109317823,לייף משחת שיניים טריפלקס 100 מל,Super-Pharm,7.9,7.9,Suspiciously Low Price
7290109318189,לייף משחת שיניים פרוטקט בתוספת קמומיל,Super-Pharm,7.0,7.0,Suspiciously Low Price
7290109318356,לייף לייף בייביז סדיניות לילה חד פעמיות למניעת הרטבת המזרן למיטת ילדים 180X90 10 סדיניות (₪2.99 ליחידה),Super-Pharm,2.99,2.99,Suspected Unit Price (Keyword)
7290109440682,לייף מסטיק מנטה עדינה ללא סוכר עם סידן45,Super-Pharm,8.9,8.9,Suspiciously Low Price
7290109440699,לייף מסטיק פירות ללא סוכר עם ויטמין סי45,Super-Pharm,8.9,8.9,Suspiciously Low Price
7290109440705,לייף מסטיק ענבים ללא סוכר עם סידן וויט45,Super-Pharm,7.5,7.5,Suspiciously Low Price
7290109441245,לייף גל היגייני ילדים 100 מל,Super-Pharm,9.0,9.0,Suspiciously Low Price
7290109441252,לייף גל היגייני סגול 100 מל,Super-Pharm,9.9,9.9,Suspiciously Low Price
7290109442198,בייביז תחליב גוף לתינוק לעור רגיש היפואלרגני (₪5.72 ל-),Super-Pharm,5.72,5.72,Suspiciously Low Price
7290109442372,שיער רחבה שחורה,Super-Pharm,5.0,5.0,Suspiciously Low Price
7290109442389,שיער רחבה שחורה,Super-Pharm,5.0,5.0,Suspiciously Low Price
7290109442396,שיער אובלית שחורה,Super-Pharm,5.0,5.0,Suspiciously Low Price
7290109443126,לייף דאו רול און 2 60 מל נשים,Super-Pharm,7.0,7.0,Suspiciously Low Price
7290109443300,שיער שחורה,Super-Pharm,5.0,5.0,Suspiciously Low Price
7290109443362,סאנדיי שקיות אוכל נשלפות 300 יח,Super-Pharm,9.9,9.9,Suspiciously Low Price
7290109443508,לייף בייביז מחית סלט פירות סקוויז 90 גרם,Super-Pharm,4.5,4.5,Suspiciously Low Price
7290109443539,כביסה - כחול (₪2.98 ל-),Super-Pharm,2.98,2.98,Suspiciously Low Price
7290109921303,SLIM טורבול - זוג סופגי לחות חד פעמיים 200 גר' (₪0.22 ל-),Super-Pharm,0.22,0.22,Suspiciously Low Price
7290109921723,WC ניקיון עוצמתי לאסלה (‫₪3.05 ל-‬),Super-Pharm,3.05,11.475,Suspiciously Low Price
7290109923024,ניקיון יומיומי למטבח (₪2 ל-),Super-Pharm,2.0,8.45,Suspiciously Low Price
7290109923031,למקלחון (₪2 ל-),Super-Pharm,2.0,8.45,Suspiciously Low Price
7290109923048,– רסס נגב (₪2.12 ל-),Super-Pharm,2.12,8.51,Suspiciously Low Price
7290109923147,פלא של אקונומיקה (₪2 ל-),Super-Pharm,2.0,8.45,Suspiciously Low Price
7290109923178,הפלא לאסלה - בניחוח אקליפטוס 8 טבליות (₪2.49 ליחידה),Super-Pharm,2.49,10.195,Suspected Unit Price (Keyword)
7290109923178,הפלא לאסלה - בניחוח אקליפטוס 8 טבליות (₪2.49 ליחידה),Good Pharm,17.9,10.195,Suspected Unit Price (Keyword)
7290109923185,הפלא לאסלה - בניחוח ורדים 8 טבליות (₪2.49 ליחידה),Super-Pharm,2.49,10.195,Suspected Unit Price (Keyword)
7290109923185,הפלא לאסלה - בניחוח ורדים 8 טבליות (₪2.49 ליחידה),Good Pharm,17.9,10.195,Suspected Unit Price (Keyword)
7290109923314,מסיר שומנים ואוכל שרוף (₪2 ל-),Super-Pharm,2.0,8.45,Suspiciously Low Price
7290109923512,דוחה אבנית (₪5.15 ל-),Super-Pharm,5.15,17.525,Suspiciously Low Price
7290109923529,ומחטא רב תכליתי (₪2.79 ל-),Super-Pharm,2.79,11.344999999999999,Suspiciously Low Price
7290109923611,פנימי יסודי למכונת הכביסה נוסחה מרוכזת (₪8.18 ל-),Super-Pharm,8.18,23.04,Suspiciously Low Price
7290109923697,אבקת הפלא - ניקוי פנימי יסודי לאסלה 4 שקיות (₪8.47 ליחידה),Super-Pharm,8.47,19.185,Suspected Unit Price (Keyword)
7290109923697,אבקת הפלא - ניקוי פנימי יסודי לאסלה 4 שקיות (₪8.47 ליחידה),Good Pharm,29.9,19.185,Suspected Unit Price (Keyword)
7290109923772,5 פעולות במוצר אחד (₪5.15 ל-),Super-Pharm,5.15,17.525,Suspiciously Low Price
7290109924007,קרם לניקוי האמבט עם אקונומיקה (₪3.98 ל-),Super-Pharm,3.98,3.98,Suspiciously Low Price
7290109924137,יעקבי אסטוניש קפסולות לניקוי כלים במדיח 42 יח' (₪1.31 ליחידה),Super-Pharm,1.31,28.105,Suspected Unit Price (Keyword)
7290109924137,יעקבי אסטוניש קפסולות לניקוי כלים במדיח 42 יח' (₪1.31 ליחידה),Good Pharm,54.9,28.105,Suspected Unit Price (Keyword)
7290110110635,ספרייט 0.5 ליים חייב פקדון,Super-Pharm,8.9,8.9,Suspiciously Low Price
7290110113490,פיוז טי אפרסק 19 קלוריות 500 מל,Super-Pharm,9.9,9.9,Suspiciously Low Price
7290110113599,סודה 250 מל,Super-Pharm,5.9,5.9,Suspiciously Low Price
7290110114398,סודה בטעם לימון עדין 250 מל,Super-Pharm,5.9,5.9,Suspiciously Low Price
7290110114404,סודה בטעם תפוח נענע עדין 250 מל,Super-Pharm,5.9,5.9,Suspiciously Low Price
7290110115203,קוקה קולה פיקדון (₪7.93 ל-),Super-Pharm,7.93,7.93,Suspiciously Low Price
7290110115227,קולה ZERO פיקדון (₪7.93 ל-),Super-Pharm,7.93,7.93,Suspiciously Low Price
7290110115661,פיוז טי ZERO אפרסק 500 מל,Super-Pharm,8.9,8.9,Suspiciously Low Price
7290110115692,קל בטעם מלון עם קוביות אלוורה (₪3.14 ל-),Super-Pharm,3.14,3.14,Suspiciously Low Price
7290110115739,קל בטעם פינקולדה עם קוביות ג'ל קוקוס (₪3.14 ל-),Super-Pharm,3.14,3.14,Suspiciously Low Price
7290110115913,ZERO משקה ספורט בטעם אננס דל קלוריות (₪2.98 ל-),Super-Pharm,2.98,2.98,Suspiciously Low Price
7290110116422,סודה בטעם נענע גרידת לימון 250 מל,Super-Pharm,5.9,5.9,Suspiciously Low Price
7290110117672,ספרייט זירו לימון נענע 0.5 חייב פקדון,Super-Pharm,8.9,8.9,Suspiciously Low Price
7290110117788,משקה מוגז בטעם תפוח ואפרסק 250 מל,Super-Pharm,7.9,7.9,Suspiciously Low Price
7290110117801,משקה מוגז בטעם לימונדה 250 מל,Super-Pharm,7.9,7.9,Suspiciously Low Price
7290110117849,משקה מוגז זירו בטעם פירות יער 250 מל,Super-Pharm,5.9,5.9,Suspiciously Low Price
7290110117863,משקה מוגז זירו בטעם אפרסק 250 מל,Super-Pharm,6.7,6.7,Suspiciously Low Price
7290110455415,פרו+קליר ג'ל לשמירה על היגיינה 70% 100מל,Super-Pharm,6.9,6.9,Suspiciously Low Price
7290110457761,ICON GLEAM א.ד.פ אישה,Super-Pharm,438.0,119.0,Potential Pricing Error
7290110550820,עלית - ספלנדיד שוקולד חלב מעולה מקורמל 100 גרם,Good Pharm,13.9,13.9,Suspected Unit Price (Keyword)
7290110551988,עלית - טעמי לבן וועסטהיים 40 גרם,Good Pharm,4.9,5.9,Suspiciously Low Price
7290110551988,עלית - טעמי לבן וועסטהיים 40 גרם,Super-Pharm,6.9,5.9,Suspiciously Low Price
7290110560300,אנרג'י הפריכיות הטעימות - פריכיות חומוס / אורז / עדשים שחורות / קינואה / פלפל שחור (₪29.67 ל-),Good Pharm,5.9,17.785,Suspiciously Low Price
7290110560317,אנרג'י הפריכיות הטעימות - פריכיות חומוס / אורז / עדשים שחורות / מלח ים (₪29.67 ל-),Good Pharm,5.9,17.785,Suspiciously Low Price
7290110564353,עלית - בלונדי קרם אגוזי לוז 100 גרם,Good Pharm,10.9,10.9,Suspected Unit Price (Keyword)
7290110572129,כיף כף מקלות שוקולד לבן,Super-Pharm,8.9,8.9,Suspiciously Low Price
7290110577599,עלית - אנרג'י משולשות תירס בצל מקורמל 30 גרם,Good Pharm,5.9,5.9,Suspiciously Low Price
7290110577599,עלית - אנרג'י משולשות תירס בצל מקורמל 30 גרם,Super-Pharm,5.9,5.9,Suspiciously Low Price
7290110579463,עלית - שוקולד פרה חלב שברי אגוזים וועסטהיים 100 גרם,Good Pharm,8.9,10.4,Suspected Unit Price (Keyword)
7290110579463,עלית - שוקולד פרה חלב שברי אגוזים וועסטהיים 100 גרם,Super-Pharm,11.9,10.4,Suspected Unit Price (Keyword)
7290110800758,זוג פארמה שטיפה אינטימית ליחידה,Good Pharm,13.9,13.9,Suspected Unit Price (Keyword)
7290111061356,שיער מארז,Super-Pharm,5.0,5.0,Suspiciously Low Price
7290111061813,שיער גדול,Super-Pharm,5.0,5.0,Suspiciously Low Price
7290111062407,קליפסים מט (₪3.48 ליחידה),Super-Pharm,3.48,3.48,Suspected Unit Price (Keyword)
7290111062469,לייף גומיות צבעוניות גדולות (₪0.82 ליחידה),Super-Pharm,0.82,0.82,Suspected Unit Price (Keyword)
7290111063435,גדול שחור מט יחידה אחת,Super-Pharm,5.0,5.0,Suspiciously Low Price
7290111063589,שחורות גדולות,Super-Pharm,5.0,5.0,Suspiciously Low Price
7290111063701,תיקתק שחורות (₪1.74 ליחידה),Super-Pharm,1.74,1.74,Suspected Unit Price (Keyword)
7290111065156,שחור ומנומר (₪6.75 ליחידה),Super-Pharm,6.75,6.75,Suspected Unit Price (Keyword)
7290111065163,שחורים (₪4.95 ליחידה),Super-Pharm,4.95,4.95,Suspected Unit Price (Keyword)
7290111065248,שחור מט 1 יחידה,Super-Pharm,5.0,5.0,Suspiciously Low Price
7290111065484,שחורות (₪0.82 ליחידה),Super-Pharm,0.82,0.82,Suspected Unit Price (Keyword)
7290111065491,שחורות (₪0.41 ליחידה),Super-Pharm,0.41,0.41,Suspected Unit Price (Keyword)
7290111066214,זהב (₪9.95 ליחידה),Super-Pharm,9.95,9.95,Suspected Unit Price (Keyword)
7290111067396,מלבני חום מט,Super-Pharm,5.0,5.0,Suspiciously Low Price
7290111067471,פנינים צר,Super-Pharm,5.0,5.0,Suspiciously Low Price
7290111067495,סיליקון שחור/שקוף בזיפלוק (₪0.10 ליחידה),Super-Pharm,0.1,0.1,Suspected Unit Price (Keyword)
7290111067747,סקראנצ'י ריב,Super-Pharm,5.0,5.0,Suspiciously Low Price
7290111069987,קטנות לשיער של תינוקות בצבעוניות מתחלפת (₪0.33 ליחידה),Super-Pharm,0.33,0.33,Suspected Unit Price (Keyword)
7290111090134,איי קאר - מגבוני רענון מארז 12 יח' * שלישייה,Good Pharm,8.9,8.9,Suspiciously Low Price
7290111094613,I-CARE מגבונים לניקוי משקפיים,Be Pharm,6.9,7.9,Suspiciously Low Price
7290111094613,I-CARE מגבונים לניקוי משקפיים,Good Pharm,8.9,7.9,Suspiciously Low Price
7290111094682,מחית סלט פירות סקוויז,Be Pharm,6.2,6.2,Suspiciously Low Price
7290111094972,מחית תפוח עץ ובננה סקוויז,Be Pharm,6.2,6.2,Suspiciously Low Price
7290111095092,מחית מיקס פירות סקוויז,Be Pharm,6.2,6.2,Suspiciously Low Price
