retailer_product_id,barcode,product_name,original_retailer_name,current_price,pack_size,normalized_price,store_id,can_normalize
7882,8710103989783,בקבוק נטורל ריספונס זוג (₪55.45 ליחידה),אוונט זוג בקבוק נטורל ריספונס 330 מל,55.45,2.0,110.9,52001,True
7885,7290113825987,בייביז מוצצים 6-18 AIRFLOW זוהר בחושך חלל אריזת זוג (₪17.45 ,לייף זוג מוצצים 6-18 AIRFLOW זוהר חלל,17.45,2.0,34.9,52001,True
7934,5713795110162,מוצץ לטקס מידה 1 COLOUR זוג (₪39.95 ליחידה),BIBS מוצץ לטקס מידה 1 COLOUR שחור לבן,39.95,2.0,79.9,52001,True
7950,7350075691409,HUMBLE קיסמי שיניים חוט דנטלי כפול עם ידית - פחם (₪0.44 ליחי,THE HUMBLE קיסמי חוט דנטלי פחם 36 יח,0.44,36.0,15.84,52001,True
7959,7290114965521,בייביז דריי פרוטקט חיתולים מידה 4 (₪0.76 ליחידה),בייביז דריי פרוטקט חיתולים מידה 4 34 יח,0.76,34.0,25.84,52001,True
8011,8426420082822,זוהרים בחושך 6-18 חודשים - ארנב ורוד זוג (₪25.45 ליחידה),זוג מוצצים זוהר בחושך 6-18 חודשים ארנב,25.45,2.0,50.9,52001,True
8017,7290114964814,להחלפה מבוגרים-כחול אריזת זוג (₪10.95 ליחידה),לייף מארז זוג ראשים להחלפה מבוגרים-כחול,10.95,2.0,21.9,52001,True
8020,5713795120192,מוצץ לטקס מידה 2 COLOUR זוג (₪39.95 ליחידה),BIBS מוצץ לטקס מידה 2 COLOUR כחול,39.95,2.0,79.9,52001,True
8130,7290114965514,בייביז דריי פרוטקט חיתולים מידה 3 (₪0.68 ליחידה),בייביז דריי פרוטקט חיתולים מידה 3 38 יח,0.68,38.0,25.840000000000003,52001,True
8160,7290113822122,Dental מברשות שיניים מעוצבות לילדים לגילאי 6-12 SMILE זוג (₪,לייף זוג מברשות שיניים מעוצבות גוניור,9.95,2.0,19.9,52001,True
8167,5016221202548,חוט דנטלי עם ידית לשימוש רב פעמי מנטה אקולוגי (₪0.60 ליחידה),פולסר פלקרס חוט דנטלי עם ידית מנטה 30 יח,0.6,30.0,18.0,52001,True
8188,5029053002408,נייר טואלט דו שכבתי לבן 9 גלילים (₪19.73 ל-100 מטר),קלינקס נייר טואלט לבן,19.73,100.0,1973.0,52001,True
8218,7290000197425,פרידום דריי חיתולים מידה 3 6- (₪1.06 ליחידה),האגיס פרידום דריי שלב 3           46 יח,1.06,46.0,48.760000000000005,52001,True
8242,8006540847961,PRO SENSITIVE CLEAN ראשים למברשת חשמלית (₪29.23 ליחידה),אורל בי ראש חשמלי פרו סנסיטיב 4 יחידות,29.23,4.0,116.92,52001,True
8243,8700216301954,ראשי מילוי למברשת שיניים חשמלית לילדים מלך האריות אריזת רביע,אורל בי ראש חשמלי לילדים מלך האריות 4 יח,29.23,4.0,116.92,52001,True
8288,8720689028066,סטארט מוצצי סיליקון 0-2 חודשים (₪27.95 ליחידה),אולטרה סטראט זוג מוצצים 0-2 ירוק זוהרים,27.95,2.0,55.9,52001,True
8339,5029053579986,טישו ממחטות אף 3 שכבות (₪0.20 ליחידה),קלינקס באלסאם ממחטות 3 שכבות 112 יחידות,0.2,112.0,22.400000000000002,52001,True
8342,80761761,קינדר ופל ממולא בחלב ואגוזי לוז מצופה בשוקולד לבן 2 יח* (₪17,קינדר בואנו חטיף לבן בודד,17.69,2.0,35.38,52001,True
8368,7290121161480,פרי חטיף בוטנים ושקדים קראנצ'י עם קרמל מלוח ושוקולד מריר* (₪,פרי חטיף בוטנים שקדים וקרמל מלוח 4 יחידו,16.36,4.0,65.44,52001,True
8378,8006540847299,PRO PRECISION CLEAN ראשים למברשת חשמלית (₪29.23 ליחידה),אורל בי ראש חשמלי לניקוי יסודי 4 יחידות,29.23,4.0,116.92,52001,True
8447,7290108352535,בישום לחים למייבש הכביסה (₪0.75 ליחידה),מקסימה דפי בישום לחים למייבש הכביסה 20יח,0.75,20.0,15.0,52001,True
8567,4008600402145,סטאר 0-6 חודשים כחול (₪22.95 ליחידה),נוק זוג מוצצים סטאר 0-6 חודשים כחול,22.95,2.0,45.9,52001,True
8569,7290018365922,הרבה לקס אקסטרה לקס 90 כמוסות (₪1.01 ליחידה),אקסטרה לקס 90 כמוסות,76.8,90.0,6912.0,3668103,True
8673,5713795229185,מוצץ לטקס מידה 1 BOHEME זוג (₪39.95 ליחידה),BIBS מוצץ לטקס מידה 1 BOHEME סגול ורוד,79.9,2.0,159.8,3668073,True
8676,7046110069202,ג'ורדן קיסמי שיניים רגיל (₪0.27 ליחידה),גורדן קיסמי שיניים רגיל 100 יח,0.27,100.0,27.0,52001,True
8698,7290014331716,ג'ורדן מארז מברשת שיניים לילדים 3-5 שנים (₪10.45 ליחידה),גורדן מארז זוג מב.שיניים לילדים 3-5 ורוד,10.45,2.0,20.9,52001,True
8712,7290118208228,גילוח חד פעמיים 3 להבים לאשה (₪5.72 ליחידה),לייף סכינים חדפ 3 להבים 4 יח לאשה,5.72,4.0,22.88,52001,True
8753,7290111347870,אוברנייטס חיתול לילה מידה 5 12- (₪2.07 ליחידה),האגיס חיתול לילה מידה 5 - 12-23 קג 26 יח,2.07,26.0,53.81999999999999,52001,True
8787,7290113711839,ראשים אוניברסליים סנסטיב (₪18.98 ליחידה),לייף מארז 4 יח ראשים אוניברסליים סנסטיב,18.98,4.0,75.92,52001,True
8804,7290014331723,ג'ורדן מארז מברשות שיניים לילדים 6-9 שנים (₪10.45 ליחידה),גורדן מארז זוג מב.שיניים לילדים 6-9 כחול,10.45,2.0,20.9,52001,True
8821,4210201385233,ראשי מילוי למברשת שיניים חשמלית לילדים פרוזן אריזת רביעייה (,אורל בי ראש חשמלי לילדים פרוזן 4 יחידות,29.23,4.0,116.92,52001,True
8851,8700216890946,פרימיום חיתולים מידה 4 (₪1.75 ליחידה),פמפרס פרימיום חיתולים שלב 4 28 יח,1.75,28.0,49.0,52001,True
8873,7290118208938,Dental חוט דנטלי עם שעווה בטעם מנטה 50 מטר (₪0.40 ל-1 מטר),לייף חוט דנטלי מנטה עם שעווה 50 מטר,0.4,50.0,20.0,52001,True
8892,7290114965552,בייביז דריי פרוטקט חיתולים מידה 6 (₪1 ליחידה),בייביז דריי פרוטקט חיתולים מידה 6 26 יח,1.0,26.0,26.0,52001,True
8946,7290014626058,קלנדולה החתלה לתינוק אריזת שלישייה (₪55.96 ל-),וולדה קרם קלנדולה החתלה שלישיה,55.96,3.0,167.88,52001,True
8959,7290119918669,בייביז מוצצי סיליקון אורתודונטי +6 בנות (₪17.45 ליחידה),זוג מוצצי סיליקון אורתודונטי +6 בנות,17.45,2.0,34.9,52001,True
8996,7290112001733,שעווה מוכנות לשימוש לעור רגיל (₪2.27 ליחידה),ויט רצועות שעווה לעור רגיל 40 יחידות,2.27,40.0,90.8,52001,True
9036,8710103989622,נטורל ריספונס * (₪45.45 ליחידה),אוונט זוג בקבוקי נטורל ריספונס 125 מל,45.45,2.0,90.9,52001,True
9038,7290111347856,אוברנייטס חיתול לילה מידה 3 6- (₪2.07 ליחידה),האגיס חיתול לילה מידה 3 - 6-10 קג 26 יח,2.07,26.0,53.81999999999999,52001,True
9039,7290111592591,בייביז שקיות לאחסון חלב אם והקפאת חלב (₪1.28 ליחידה),לייף בייביז שקיות חלב אם 25 יח עובי משופ,1.28,25.0,32.0,52001,True
9047,8006540156636,חיתולים מידה 4 9- (₪2.07 ליחידה),פמפרס הרמוני חיתולים שלב 4 28 יח,2.07,28.0,57.959999999999994,52001,True
9073,5713795200634,מוצץ סיליקון ONE SIZE DE LUX זוג (₪39.95 ליחידה),BIBS מוצץ סיליקון DE LUX שחור אפור,79.9,2.0,159.8,3668073,True
9094,7290018080276,רפידות הנקה חד פעמיות (₪1.13 ליחידה),מאמי קר רפידות הנקה 60 יחידות,1.13,60.0,67.8,52001,True
9123,7702018574254,גילוח לקו ביקיני 4 סכינים (₪20.23 ליחידה),ונוס מארז 4 סכיני גילוח ביקיני,20.23,4.0,80.92,52001,True
9148,7290111344503,אקסטרה קר חיתולים מידה +4 10- (₪1.78 ליחידה),האגיס אקסטרה קר מידה 4+          32 יח,1.78,32.0,56.96,52001,True
9176,7290018365939,הרבה לקס אקסטרה לקס 180 כמוסות (₪0.79 ליחידה),אקסטרה לקס 180 כמוסות,0.79,180.0,142.20000000000002,52001,True
9213,7290111343117,ממחטות טישו בתוספת : אלוורה ויטמין E וקלנדולה מארז זוג (₪8.4,קלינקס לושן ניילון אריזת זוג,8.45,2.0,16.9,52001,True
9222,8006540711521,בייבי דריי פנטס מכנסונים מידה 4 9- (₪1.50 ליחידה),פמפרס בייבי דריי פנטס מידה 4 42 יח,1.5,42.0,63.0,52001,True
9320,7290118206118,לייף אומגה עילית זירו 120 כמוסות (₪1.60 ליחידה),לייף אומגה עילית זירו 900 מג 120 כמוסות,1.6,120.0,192.0,52001,True
9324,7290012193071,ג'ורדן קיסמי שיניים דקים דו צדדיים מארז זוג (₪0.15 ליחידה),גורדן קסמי שיניים דקים מארז זוג,0.15,2.0,0.3,52001,True
9340,5713795110230,מוצץ לטקס מידה 1 COLOUR זוג (₪39.95 ליחידה),BIBS מוצץ לטקס מידה 1 COLOUR ירוק,39.95,2.0,79.9,52001,True
9377,5713795259700,מוצץ לטקס מידה 1 COLOUR זוג (₪39.95 ליחידה),BIBS מוצץ לטקס מידה 1 COLOUR שנהב שקט,39.95,2.0,79.9,52001,True
9379,722252153289,מאגדת מיני חטיף שוקולד צ'יפס (₪17.82 ל-),CLIF מאגדת מיני חטיף שוקולד ציפס 10 יחיד,17.82,10.0,178.2,52001,True
9380,8700216350419,אקטיב בייבי דריי חיתולים בייבי דריי מידה 6 13- (₪1.79 ליחידה,פמפרס בייבי דריי מידה 6  24 יחידות,1.79,24.0,42.96,52001,True
9387,7046110064139,ג'ורדן INDIVIDUAL מברשת השיניים המותאמת לכל אחד (₪15.45 ליחי,גורדן מארז זוג מברשת אינדיבידואל ריץ,15.45,2.0,30.9,52001,True
9411,7290118209355,בייביז שקיות סטריליזציה למיקרוגל (₪5.98 ליחידה),שקיות סטרליזטור למיקרוגל - 5 יחידות,5.98,5.0,29.900000000000002,52001,True
9430,8710103556879,הנקה (₪0.85 ליחידה),אוונט רפידות הנקה 60 יחידות,0.85,60.0,51.0,52001,True
9445,7290111603990,Dental מארז ראשים לסילון מים דנטלי נטען ונייד זוג (₪35.95 לי,לייף דנטל מארז זוג ראשים לסילונית אקווה,35.95,2.0,71.9,52001,True
9478,7290113825994,בייביז מוצצים 6-18 AIRFLOW זוהר בחושך דביבון אריזת זוג (₪17.,לייף זוג מוצצים 6-18 AIRFLOW זוהר דביבון,17.45,2.0,34.9,52001,True
9479,7290113822726,שיניים סימבה 3-6 רגל עומדת זוג (₪9.95 ליחידה),לייף זוג מברשות שיניים סימבה 3-6 רגל עומ,9.95,2.0,19.9,52001,True
9480,7290113810884,גילוח רב פעמיים לנשים פלקס טאצ' 5 להבים גמיש במיוחד (₪9.97 ל,לייף מחסנית פלקס טאץ 5 להבים לנשים 4 יח,9.97,4.0,39.88,52001,True
9487,8006540156599,חיתולים מידה 3 6- (₪1.87 ליחידה),פמפרס הרמוני חיתולים שלב 3 31 יח,1.87,31.0,57.970000000000006,52001,True
9497,7290118208983,גילוח חד פעמיים 2 להבים עם ראש מתכוונן (₪3.18 ליחידה),לייף סכיני גילוח חדפ דו להבי 5 יח לגברים,3.18,5.0,15.9,52001,True
9500,8700216596671,"בייבי דריי פנטס מכנסונים מידה 8 17+ ק""ג (₪2.42 ליחידה)",פמפרס בייבי דריי פנטס מידה 8 26 יח,2.42,26.0,62.92,52001,True
9516,7290111347863,אוברנייטס חיתול לילה מידה 4 8- (₪2.07 ליחידה),האגיס חיתול לילה מידה 4 - 8-13 קג 26 יח,2.07,26.0,53.81999999999999,52001,True
9522,7290109923178,הפלא לאסלה - בניחוח אקליפטוס 8 טבליות (₪2.49 ליחידה),אסטוניש טבליות הפלא לאסלה- אקליפטוס,2.49,8.0,19.92,52001,True
9552,7290111346149,טישו תלת שכבתי אקסטרה דיילי קר שלישייה (₪7.30 ליחידה),קלינקס אקסטרה דיילי קר שלישייה,7.3,3.0,21.9,52001,True
9606,3014260239640,ג'ילט מאך 3 סכיני גילוח רב פעמי 8 סכינים (₪11.74 ליחידה),גילט מאך 3 סכיני גילוח 8 יח,11.74,8.0,93.92,52001,True
9615,7290012116735,סנו נייר טואלט נייר דו שכבתי 24 גלילים כפולים (₪5.21 ל-100 מ,סנו סופט גמבו נייר טואלט 24 גל 900מ קומפ,5.21,100.0,521.0,52001,True
9621,7290111347115,PURE MEGA נייר טואלט דו שכבתי בגוון לבן 18 גלילי מגה (₪9.23 ,לילי PURE MEGA נ.ט. לבן 18 גלילים,9.23,100.0,923.0,52001,True
9623,7702018866984,ג'ילט פיוז'ן מחסנית סכיני גילוח רב פעמיים 4 סכינים (₪20.23 ל,גילט פיוזן ידני סכיני גילוח 4 יחידות,20.23,4.0,80.92,52001,True
9625,7290000201801,PURE נייר טואלט דו שכבתי מהדורה מוזהבת - 150 דף בגליל במקום ,לילי PURE נ.ט. 24 גלילים מהדורה מוזהבת,8.67,100.0,867.0,52001,True
9695,7290118208976,גילוח חד פעמיים 2 להבים ראש מתכוונן (₪3.18 ליחידה),לייף סכיני גילוח חדפ דו להבי 5 יח לנשים,3.18,5.0,15.9,52001,True
9712,4210201388470,ראשי מילוי למברשת שיניים חשמלית לילדים ספיידרמן אריזת רביעיי,אורל בי ראש חשמלי לילדים ספיידרמן 4 יחיד,29.23,4.0,116.92,52001,True
9782,7290000187921,PURE נייר טואלט דו שכבתי בגוון לבן - 150 דף בגליל במקום 155 ,לילי PURE נ.ט. לבן 32 גלילים,8.5,100.0,850.0,52001,True
9784,7290114965507,בייביז דריי פרוטקט חיתולים מידה 2 (₪0.56 ליחידה),בייביז דריי פרוטקט חיתולים מידה 2 46 יח,0.56,46.0,25.76,52001,True
9814,9001616672675,זוג מגיני פטמה (₪29.95 ליחידה),מאם זוג מגיני פטמה,29.95,2.0,59.9,52001,True
9826,5010622018258,חוט דנטאלי דמוי סאטן בטעם מנטה 25 מטר (₪0.96 ל-1 מטר),אורל בי חוט דנטלי סאטין 25 מטר,0.96,25.0,24.0,52001,True
9832,7290016437652,פנטס תחתוני חיתולים האגיס פנטס מידה 6 15- (₪1.96 ליחידה),האגיס פרידום דריי פנטס מידה 6 26 יחידות,1.96,26.0,50.96,52001,True
9852,7290013848345,99.9% מחטא מטליות לחיטוי ולניקוי יסודי 50 יח' - אריזת שלישיי,סנו 99.9% מחטא מטליות לחיטוי שלישייה,6.97,3.0,20.91,52001,True
9903,5713795200689,מוצץ סיליקון ONE SIZE DE LUX זוג (₪39.95 ליחידה),BIBS מוצץ סיליקון DE LUX שמנת ירוק,39.95,2.0,79.9,52001,True
9927,7290120930353,לייף מסכות פנים רפואיות פריים-שילד מבד היפואלרגני (₪0.99 ליח,לייף מסכות פנים פריים-שילד 10 יח,0.99,10.0,9.9,52001,True
9928,3614274368116,"RENERGIE TRIPLE SERUM RETINOL סרום (₪1,368 ל-)",לנקום רנרגי מולטי ליפט טריפל סרום עם רטי,1368.0,3.0,4104.0,52001,True
9931,5713795229123,מוצץ לטקס מידה 1 BOHEME זוג (₪39.95 ליחידה),BIBS מוצץ לטקס מידה 1 BOHEME שמנת ירוק,39.95,2.0,79.9,52001,True
11018,7290119918676,בייביז מוצצי סיליקון אורתודונטי +12 בנים (₪17.45 ליחידה),זוג מוצצי סיליקון אורתודונטי +12 בנים,17.45,2.0,34.9,52001,True
11799,7290113850132,לייף לייף קידס תחתונים להרטבת לילה לילדים בוגרים M 10 תחתוני,לייף קידס חיתולי לילה 10 יחידות M,3.32,10.0,33.199999999999996,52001,True
11815,4008600402138,סטאר יום ולילה 0-6 חודשים כחול (₪22.95 ליחידה),נוק זוג מוצצים סטאר יום ולילה 0-6 ח כחול,22.95,2.0,45.9,52001,True
12281,7610472880227,לאחסון חלב אם (₪1.80 ליחידה),שקיות לאחסון חלב אם 50 יחידות,1.8,50.0,90.0,52001,True
12606,5713795259687,סטודיו מוצץ לטקס מידה 1 IVORY STEEL BLUE זוג (₪39.95 ליחידה),BIBS מוצצי לטקס מידה 1 IVORY STEEL BLUE,39.95,2.0,79.9,52001,True
13324,7290109314846,בייביז רפידות הנקה לבנות (₪0.60 ליחידה),לייף בייביז רפידות הנקה 30 יח לבן,0.6,30.0,18.0,52001,True
13449,7290014952720,משחת החתלה קלנדולה קלאסיק - מארז * (₪23.58 ל-),מארז שלישייה משחת החתלה קלנדולה קלאסיק,23.58,3.0,70.74,52001,True
14955,8700216575324,פרימיום חיתולים שלב 7 (₪2.33 ליחידה),פמפרס פרימיום חיתולים שלב 7 21 יח,2.33,21.0,48.93,52001,True
15147,8700216350433,אקטיב בייבי דריי חיתולים בייבי דריי מידה 2 4- (₪1 ליחידה),פמפרס בייבי דריי מידה 2  43 יחידות,1.0,43.0,43.0,52001,True
15232,7290104963940,מגבוני פחם שחורים להסרת איפור פנים ועיניים (₪0.68 ליחידה),קרליין מגבוני פחם שחורים 25 יחידות,0.68,25.0,17.0,52001,True
15360,4008600404477,ספייס מיקי 6-18 חודשים (₪22.95 ליחידה),נוק זוג מוצצים ספייס מיקי 6-18 חודשים אפ,22.95,2.0,45.9,52001,True
15431,7290117388082,רפידות הנקה חד פעמיות גודל SIZE M (₪0.60 ליחידה),בלונס בייבי רפידות הנקה 50 יחידות M,0.6,50.0,30.0,52001,True
15787,5713795236329,מוצץ לטקס מידה 1 BOHEME זוג (₪39.95 ליחידה),BIBS מוצץ לטקס מידה 1 BOHEME תכלת טורקיז,39.95,2.0,79.9,52001,True
15970,4008600404507,ספייס מיקי 0-6 חודשים (₪22.95 ליחידה),נוק זוג מוצצים ספייס מיקי 0-6 חודשים אדו,22.95,2.0,45.9,52001,True
17794,7290119918638,בייביז מוצצי סיליקון אורתודונטי +12 בנות (₪17.45 ליחידה),זוג מוצצי סיליקון אורתודונטי +12 בנות,17.45,2.0,34.9,52001,True
17999,7290120935235,מ.הגנה SPF50 ספריי שקוף מארז זוג (₪17.48 ל-),לייף מ.הגנה SPF50 ספריי שקוף 200 מל מארז,17.48,2.0,34.96,52001,True
24910,9001616840081,SUPREME NIGHT מוצצי סיליקון 6+ זוהרים בלילה ורוד-סגול (₪40.4,מאם זוג מוצצים SUPREME סיליקון 6+ ורוד ס,40.45,2.0,80.9,52001,True
27310,9001616840074,SUPREME NIGHT מוצצי סיליקון 6+ זוהרים בלילה כחול-תכלת (₪40.4,מאם זוג מוצצים SUPREME סיליקון 6+ כחול ת,40.45,2.0,80.9,52001,True
53072,9001616840043,SUPREME NIGHT מוצצי סיליקון 0-6 זוהרים בלילה כחול-תכלת (₪40.,מאם זוג מוצצים SUPREME סיליקון 0-6 כחול,40.45,2.0,80.9,52001,True
53509,9001616840098,SUPREME NIGHT מוצצי סיליקון 6+ זוהרים בלילה ירוק-לבן (₪40.45,מאם זוג מוצצים SUPREME סיליקון 6+ ירוק ל,40.45,2.0,80.9,52001,True
54741,9001616840050,SUPREME NIGHT מוצצי סיליקון 0-6 זוהרים בלילה ורוד-סגול (₪40.,מאם זוג מוצצים SUPREME סיליקון 0-6 ורוד,40.45,2.0,80.9,52001,True
55749,9001616840067,SUPREME NIGHT מוצצי סיליקון 0-6 זוהרים בלילה לבן-אפור (₪40.4,מאם זוג מוצצים SUPREME סיליקון 0-6 לבן א,40.45,2.0,80.9,52001,True
72826,7290017088099,"חיתולים מידה 6 16+ ק""ג (₪1.03 ליחידה)",בייביסיטר חיתולים מידה 6 30 יחידות,1.03,30.0,30.900000000000002,52001,True
92804,7290113712010,חד פעמיות (₪0.07 ליחידה),סאנדיי כפפות ניילון חד פעמיות 100 יח,0.07,100.0,7.000000000000001,52001,True
99360,7290017088068,חיתולים מידה 4 8- (₪0.83 ליחידה),בייביסיטר חיתולים מידה 4 42 יחידות,0.83,42.0,34.86,52001,True
108800,783495578697,5 הומנפלורה LPLDL פרוביוטיקה 30 כמוסות (₪5.66 ליחידה),קטגורי 5 הומנפלורה LPLDL פרוביוטיקה,5.66,30.0,169.8,52001,True
110461,5713795228089,מוצץ לטקס מידה 1 COLOUR זוג (₪39.95 ליחידה),BIBS מוצץ לטקס מידה 1 COLOUR ורוד אדום,39.95,2.0,79.9,52001,True
179470,7290014981638,נוטריקר מאש פורס 60 כמוסות (₪2.78 ליחידה),נוטריקר מאש פורס 60 כמוסות,2.78,60.0,166.79999999999998,52001,True
198233,7290017088051,חיתולים מידה 3 5- (₪0.70 ליחידה),בייביסיטר חיתולים מידה 3 50 יחידות,0.7,50.0,35.0,52001,True
228762,5060062992588,לאחסון חלב אם 25 שקיות (₪1.92 ליחידה),לנסינו שקיות לאחסון חלב אם 25 יחידות,1.92,25.0,48.0,52001,True
253725,3346470617971,"ABEILLE ROYALE DOUBLE R סרום עיניים (₪3,075 ל-)",גרלן אביי רויאל סרום עיניים דאבל R,3075.0,2.0,6150.0,52001,True
862108,5713795221431,מוצץ סיליקון ONE SIZE DE LUX זוג (₪39.95 ליחידה),BIBS מוצץ סיליקון DE LUX שזיף אפרסק,39.95,2.0,79.9,52001,True
1135221,5713795236602,מוצץ סיליקון ONE SIZE DE LUX זוג (₪39.95 ליחידה),BIBS מוצץ סיליקון DE LUX סגול טאידאי,39.95,2.0,79.9,52001,True
1205152,7290017088075,חיתולים מידה +4 10- (₪0.87 ליחידה),בייביסיטר חיתולים מידה +4 40 יחידות,0.87,40.0,34.8,52001,True
1207966,7290017088983,חיתולים NB מידה 2 3- (₪0.79 ליחידה),בייביסיטר חיתולים NB מידה 2 38 יחידות,0.79,38.0,30.020000000000003,52001,True
1218507,7290017088082,חיתולים מידה 5 12- (₪0.97 ליחידה),בייביסיטר חיתולים מידה 5 36 יחידות,0.97,36.0,34.92,52001,True
1235420,5019090517621,כוסות שתייה (₪11.47 ליחידה),כוסות שתייה 4 יחידות,11.47,4.0,45.88,52001,True
1237510,037977400144,ריחניות לטיטולים (₪0.41 ליחידה),שקיות ריחניות לטיטולים 100 יחידות,0.41,100.0,41.0,52001,True
1369350,7290017088969,חיתולים NB מידה 1 2- (₪0.71 ליחידה),בייביסיטר חיתולים NB מידה 1 42 יחידות,0.71,42.0,29.82,52001,True
2224793,5060062992526,רפידות הנקה 24 יח (₪1.29 ליחידה),לנסינו רפידות הנקה 24 יח,1.29,24.0,30.96,52001,True
10394643,7290018439234,נוטריקר אבקת עשב שעורה טהורה בכמוסות 60 כמוסות (₪247.22 ל-),נוטריקר אבקת עשב שעורה טהורה בכמוסות 60 כמוסות (₪247.22 ל-),247.22,60.0,14833.2,52001,True
10394697,7290015129497,סקיני פסטה מארז 20 יח' סקיני בר בתוספת קקאו ושוקולד (₪3 ליחי,סקיני פסטה מארז 20 יח' סקיני בר בתוספת קקאו ושוקולד (₪3 ליחי,3.0,20.0,60.0,52001,True
10394701,7290015129480,סקיני פסטה מארז 20 יח' סקיני בר בתוספת אגוזי לוז וקינמון (₪3,סקיני פסטה מארז 20 יח' סקיני בר בתוספת אגוזי לוז וקינמון (₪3,3.0,20.0,60.0,52001,True
10394706,7290015129466,סקיני פסטה מארז 20 יח' סקיני בר בתוספת תפוח וקינמון (₪3 ליחי,סקיני פסטה מארז 20 יח' סקיני בר בתוספת תפוח וקינמון (₪3 ליחי,3.0,20.0,60.0,52001,True
10394763,9555192508755,ריגליס Wrigley's Chewy DoubleMint ריגלי סוכריות רכות בטעם מנ,ריגליס Wrigley's Chewy DoubleMint ריגלי סוכריות רכות בטעם מנ,37.5,2.0,75.0,52001,True
10394855,7290015129473,סקיני פסטה מארז 20 יח' סקיני בר בתוספת צימוקים וחמוציות (₪3 ,סקיני פסטה מארז 20 יח' סקיני בר בתוספת צימוקים וחמוציות (₪3 ,3.0,20.0,60.0,52001,True
10394962,3045206312257,מגבונים לחיטוי כללי 36 יח' (₪0.41 ליחידה),יעקבי דזיטול - מגבונים לחיטוי כללי 36 יח' (₪0.41 ליחידה),0.41,36.0,14.76,52001,True
10394968,0612477570964,"בדים יוקרתי - הונולולו 1 יחידה, (‫₪12.86 ל-‬)","מיוסנט מבשם בדים יוקרתי - הונולולו 1 יחידה, (₪12.86 ל-)",12.86,1.0,12.86,52001,True
10394978,7290109921303,SLIM טורבול - זוג סופגי לחות חד פעמיים 200 גר' (₪0.22 ל-),יעקבי SLIM טורבול - זוג סופגי לחות חד פעמיים 200 גר' (₪0.22 ,0.22,2.0,0.44,52001,True
10395027,7290109924137,יעקבי אסטוניש קפסולות לניקוי כלים במדיח 42 יח' (₪1.31 ליחידה,יעקבי אסטוניש קפסולות לניקוי כלים במדיח 42 יח' (₪1.31 ליחידה,1.31,42.0,55.02,52001,True
10395034,096619105489,Kirkland Signature קפסולות כביסה Kirkland Ultra Clean (152 י,Kirkland Signature קפסולות כביסה Kirkland Ultra Clean (152 י,1.18,152.0,179.35999999999999,52001,True
10395093,7895742266493,Morelli Morelli Bioflex Toothbrush מברשת שיניים לטיפול אורתו,Morelli Morelli Bioflex Toothbrush מברשת שיניים לטיפול אורתו,25.0,4.0,100.0,52001,True
10395127,1244444425893,שפדלים מקלות עץ גדולים 100 יח בחבילה לשימוש חד פעמי (₪0.15 ל,Depileve שפדלים מקלות עץ גדולים 100 יח בחבילה לשימוש חד פעמי,0.15,100.0,15.0,52001,True
10395137,1244444425886,שפדלים מקלות עץ צרים 200 יח בחבילה לשימוש חד פעמי (₪0.10 ליח,Depileve שפדלים מקלות עץ צרים 200 יח בחבילה לשימוש חד פעמי (,0.1,200.0,20.0,52001,True
10395141,1244444430156,דפילבוקס 400 יח׳ DEPILBOX CLASSIC דפילב 400 יח׳ (₪0.30 ליחיד,Depileve דפילבוקס 400 יח׳ DEPILBOX CLASSIC דפילב 400 יח׳ (₪0,0.3,400.0,120.0,52001,True
10395143,1244444430163,מגן טבעת 50 יח׳ COLLAR RINGS דפילב 50 יח׳ (₪1.18 ליחידה),Depileve מגן טבעת 50 יח׳ COLLAR RINGS דפילב 50 יח׳ (₪1.18 לי,1.18,50.0,59.0,52001,True
10395169,1244444430224,ספטולות גוף 100 יח׳ BODY APPLICATOR SPATULAS דפילב 100 יח׳ (,Depileve ספטולות גוף 100 יח׳ BODY APPLICATOR SPATULAS דפילב ,0.19,100.0,19.0,52001,True
10395170,1244444430538,שקית ניילון פרפין 100יח׳ PLASTIC LINERS דפילב 100 יח׳ (₪1.05,Depileve שקית ניילון פרפין 100יח׳ PLASTIC LINERS דפילב 100 י,1.05,100.0,105.0,52001,True
10395171,1244444430286,רצועות שעווה לגוף 100 יח׳ BODY STRIPS דפילב 100 יח׳ (₪0.35 ל,Depileve רצועות שעווה לגוף 100 יח׳ BODY STRIPS דפילב 100 יח׳,0.35,100.0,35.0,52001,True
10395172,1244444430293,רצועות שעווה לפנים 100 יח׳ FACIAL STRIPS דפילב 100 יח׳ (₪0.3,Depileve רצועות שעווה לפנים 100 יח׳ FACIAL STRIPS דפילב 100 ,0.35,100.0,35.0,52001,True
10395194,1244444430187,מחזיק לפחית שעווה WAX CAN HOLDER דפילב 50 יח׳ (₪0.70 ליחידה),Depileve מחזיק לפחית שעווה WAX CAN HOLDER דפילב 50 יח׳ (₪0.7,0.7,50.0,35.0,52001,True
10395230,023243007476,רחצה מוצק טבעי אבוקדו שלישייה (₪14.97 ל-),ירדן סבון רחצה מוצק טבעי אבוקדו שלישייה (₪14.97 ל-),14.97,3.0,44.910000000000004,52001,True
10395283,7296168012174,Salux שלישייה (₪29.97 ליחידה),TopMed Salux שלישייה (₪29.97 ליחידה),29.97,3.0,89.91,52001,True
